,acc_id,account_type,credit_turnover,debit_turnover,month_data_date,acc_status,min_balance,balance,rejected_payments,monthly_payment_scheduled,credit_limit,error_code
22305,21321655,B,4814.0,1631.0,2021-10-05 00:00:00,D,-3847,13392,0,0,1000,
22306,21321661,B,5370.0,300.0,2021-10-05 00:00:00,D,2845,-3530,0,0,1000,
22307,21321667,B,2530.0,287.0,2021-10-05 00:00:00,D,1733,3722,0,0,1000,
22308,21321673,B,5224.0,739.0,2021-10-05 00:00:00,D,9201,2967,0,0,1000,
22309,21321679,B,3885.0,1785.0,2021-10-05 00:00:00,D,4634,9086,0,0,1000,
22310,21321685,B,785.0,3650.0,2021-10-05 00:00:00,D,2927,1092,0,0,1000,
22311,21321691,B,4957.0,1792.0,2021-10-05 00:00:00,D,9475,8285,0,0,1000,
22312,21321697,B,48.0,4377.0,2021-10-05 00:00:00,D,1081,2226,0,0,1000,
22313,78794645,B,1099.0,1931.0,2021-10-05 00:00:00,D,7271,-1255,0,0,1000,
22314,78794651,B,2568.0,90.0,2021-10-05 00:00:00,D,6800,9396,0,0,1000,
22315,78794657,B,4688.0,2298.0,2021-10-05 00:00:00,D,1355,5,0,0,1000,
22316,78794663,B,2934.0,3453.0,2021-10-05 00:00:00,D,1494,3504,0,0,1000,
22317,78794669,B,224.0,6606.0,2021-10-05 00:00:00,D,2292,-5642,0,0,1000,
22318,78794675,B,327.0,5048.0,2021-10-05 00:00:00,D,2722,-6642,0,0,1000,
22319,78794681,B,1560.0,443.0,2021-10-05 00:00:00,D,7439,9043,0,0,1000,
22320,78794687,B,913.0,621.0,2021-10-05 00:00:00,D,3422,3210,0,0,1000,
22321,78794693,B,2997.0,4984.0,2021-10-05 00:00:00,D,6959,-2537,0,0,1000,
22322,78794699,B,2918.0,3828.0,2021-10-05 00:00:00,D,6832,10808,0,0,1000,
22323,78794705,B,5278.0,1954.0,2021-10-05 00:00:00,D,4675,7852,0,0,1000,
22324,78794711,B,4157.0,5876.0,2021-10-05 00:00:00,D,-4711,-4166,0,0,1000,
22325,78794717,B,5901.0,6696.0,2021-10-05 00:00:00,D,-4988,-4292,0,0,1000,
22326,78794723,B,5296.0,6565.0,2021-10-05 00:00:00,D,363,-7992,0,0,1000,
22327,78794729,B,2965.0,1329.0,2021-10-05 00:00:00,D,4723,13215,0,0,1000,
22328,78794735,B,1091.0,1853.0,2021-10-05 00:00:00,D,9,-811,0,0,1000,
22329,78794741,B,3192.0,5647.0,2021-10-05 00:00:00,D,-4134,-2651,0,0,1000,
22330,78794747,B,5844.0,3601.0,2021-10-05 00:00:00,D,1789,6243,0,0,1000,
22331,78794753,B,618.0,6319.0,2021-10-05 00:00:00,D,1123,-8374,0,0,1000,
22332,78794759,B,176.0,6985.0,2021-10-05 00:00:00,D,53,265,0,0,1000,
22333,78794765,B,5729.0,3778.0,2021-10-05 00:00:00,D,-622,1035,0,0,1000,
22334,78794771,B,4613.0,3311.0,2021-10-05 00:00:00,D,7363,3253,0,0,1000,
22335,78794777,B,2556.0,660.0,2021-10-05 00:00:00,D,9590,14103,0,0,1000,
22336,78794783,B,3205.0,4815.0,2021-10-05 00:00:00,D,-641,6609,0,0,1000,
22337,78794789,B,5867.0,45.0,2021-10-05 00:00:00,D,-2397,-3235,0,0,1000,
22338,78794795,B,639.0,3188.0,2021-10-05 00:00:00,D,-5863,-879,0,0,1000,
22339,78794801,B,1658.0,1514.0,2021-10-05 00:00:00,D,5594,6343,0,0,3000,
22340,78794807,B,3353.0,596.0,2021-10-05 00:00:00,D,590,4982,0,0,3000,
22341,78794813,B,2013.0,2407.0,2021-10-05 00:00:00,D,-2958,-2992,0,0,3000,
22342,78794819,B,3777.0,5011.0,2021-10-05 00:00:00,D,-326,640,0,0,3000,
22344,78794831,B,3225.0,2642.0,2021-10-05 00:00:00,D,6997,1151,0,0,3000,
22345,78794837,B,5769.0,3477.0,2021-10-05 00:00:00,D,1243,3776,0,0,3000,
22346,78794843,B,1843.0,70.0,2021-10-05 00:00:00,D,-1285,-6721,0,0,3000,
22347,78794849,B,4308.0,294.0,2021-10-05 00:00:00,D,5538,13078,0,0,3000,
22348,78794855,B,1513.0,5571.0,2021-10-05 00:00:00,D,-1001,876,0,0,3000,
22349,78794861,B,5611.0,3349.0,2021-10-05 00:00:00,D,3773,-1878,0,0,3000,
22350,78794867,B,1070.0,4360.0,2021-10-05 00:00:00,D,-1577,-1648,0,0,3000,
22351,78794873,B,4330.0,6031.0,2021-10-05 00:00:00,D,5133,5097,0,0,3000,
22352,78794879,B,5987.0,4703.0,2021-10-05 00:00:00,D,5445,5804,0,0,3000,
22353,78794885,B,245.0,6200.0,2021-10-05 00:00:00,D,-6430,-10740,0,0,3000,
22354,78794891,B,4428.0,2766.0,2021-10-05 00:00:00,D,9619,-1576,0,0,3000,
22355,78794897,B,4096.0,5452.0,2021-10-05 00:00:00,D,-2003,-2292,0,0,3000,
22356,78794903,B,3123.0,5124.0,2021-10-05 00:00:00,D,-2618,-5345,0,0,3000,
22357,78794909,B,2600.0,6502.0,2021-10-05 00:00:00,D,-6074,-6277,0,0,3000,
22358,78794915,B,4788.0,5601.0,2021-10-05 00:00:00,D,-1768,-6206,0,0,3000,
22359,78794921,B,3783.0,6599.0,2021-10-05 00:00:00,D,-8189,-8761,0,0,3000,
22360,78794927,B,3216.0,5036.0,2021-10-05 00:00:00,D,-6311,-4528,0,0,3000,
22361,78794933,B,201.0,1905.0,2021-10-05 00:00:00,D,3250,-1911,0,0,3000,
22362,78794939,B,5767.0,2345.0,2021-10-05 00:00:00,D,6437,8333,0,0,3000,
22363,78794945,B,4101.0,813.0,2021-10-05 00:00:00,D,5462,9522,0,0,3000,
22364,78794951,B,4919.0,6850.0,2021-10-05 00:00:00,D,3650,1446,0,0,3000,
22365,78794957,B,4431.0,3340.0,2021-10-05 00:00:00,D,835,2155,0,0,3000,
22366,78794963,B,338.0,5378.0,2021-10-05 00:00:00,D,6177,-637,0,0,3000,
22367,78794969,B,5154.0,881.0,2021-10-05 00:00:00,D,5286,7237,0,0,3000,
22368,78794975,B,5811.0,1217.0,2021-10-05 00:00:00,D,5229,6175,0,0,3000,
22369,78794981,B,1891.0,4460.0,2021-10-05 00:00:00,D,1499,2204,0,0,3000,
22370,78794987,B,442.0,2052.0,2021-10-05 00:00:00,D,2512,81,0,0,3000,
22371,78794993,B,2631.0,5305.0,2021-10-05 00:00:00,D,-4961,-4188,0,0,3000,
22372,78794999,B,2229.0,6488.0,2021-10-05 00:00:00,D,10305,-7360,0,0,3000,
22373,78795005,B,1788.0,3885.0,2021-10-05 00:00:00,D,4201,14467,0,0,3000,
22374,78795011,B,2322.0,3605.0,2021-10-05 00:00:00,D,3901,-6630,0,0,3000,
22375,78795017,B,5364.0,4513.0,2021-10-05 00:00:00,D,4033,11923,0,0,3000,
22376,78795023,B,747.0,1759.0,2021-10-05 00:00:00,D,4032,-4184,0,0,3000,
22377,78795029,B,2575.0,6396.0,2021-10-05 00:00:00,D,2897,4785,0,0,3000,
22378,78795035,B,1109.0,4827.0,2021-10-05 00:00:00,D,7331,-354,0,0,3000,
22380,78795047,B,574.0,2207.0,2021-10-05 00:00:00,D,-10263,-7016,0,0,3000,
22381,78795053,B,1994.0,1772.0,2021-10-05 00:00:00,D,3742,3877,0,0,3000,
22382,78795059,B,4351.0,1511.0,2021-10-05 00:00:00,D,2786,150,0,0,3000,
22383,78795065,B,1029.0,2446.0,2021-10-05 00:00:00,D,3417,10811,0,0,3000,
22384,78795071,B,1027.0,3146.0,2021-10-05 00:00:00,D,2921,-7699,0,0,3000,
22385,78795077,B,3741.0,3784.0,2021-10-05 00:00:00,D,-53,5518,0,0,3000,
22386,78795083,B,2261.0,5422.0,2021-10-05 00:00:00,D,-750,-1834,0,0,3000,
22387,78795089,B,5133.0,5171.0,2021-10-05 00:00:00,D,4493,4377,0,0,3000,
22388,78795095,B,1674.0,6513.0,2021-10-05 00:00:00,D,-3141,-2526,0,0,3000,
22389,78795101,B,3263.0,2642.0,2021-10-05 00:00:00,D,10487,6927,0,0,3000,
22390,78795107,B,1013.0,5309.0,2021-10-05 00:00:00,D,6378,3161,0,0,3000,
22391,78795113,B,5263.0,6796.0,2021-10-05 00:00:00,D,7221,9035,0,0,3000,
22392,78795119,B,4136.0,2415.0,2021-10-05 00:00:00,D,9386,10485,0,0,3000,
22394,78795131,B,2559.0,2326.0,2021-10-05 00:00:00,D,-762,-1052,0,0,3000,
22395,78795137,B,682.0,3647.0,2021-10-05 00:00:00,D,6498,-4514,0,0,3000,
22396,78795143,B,2628.0,4893.0,2021-10-05 00:00:00,D,4525,461,0,0,3000,
22397,78795149,B,4302.0,376.0,2021-10-05 00:00:00,D,9476,10521,0,0,3000,
22398,78795155,B,3727.0,2405.0,2021-10-05 00:00:00,D,6277,9033,0,0,3000,
22399,78795161,B,5014.0,612.0,2021-10-05 00:00:00,D,3531,2521,0,0,3000,
22400,78795167,B,697.0,6728.0,2021-10-05 00:00:00,D,1636,-2209,0,0,3000,
22401,78795173,B,1887.0,1983.0,2021-10-05 00:00:00,D,6049,3838,0,0,3000,
22402,78795179,B,5614.0,4095.0,2021-10-05 00:00:00,D,2628,5519,0,0,3000,
22403,78795185,B,394.0,6653.0,2021-10-05 00:00:00,D,4938,-1714,0,0,3000,
22404,78795191,B,5078.0,6310.0,2021-10-05 00:00:00,D,3984,-2618,0,0,3000,
22405,78795197,B,1695.0,898.0,2021-10-05 00:00:00,D,2270,4603,0,0,3000,
22406,78795203,B,1093.0,3275.0,2021-10-05 00:00:00,D,6531,4960,0,0,3000,
22407,78795209,B,1065.0,2004.0,2021-10-05 00:00:00,D,1716,1130,0,0,3000,
22408,78795215,B,2702.0,3033.0,2021-10-05 00:00:00,D,4798,3243,0,0,3000,
22409,78795221,B,3118.0,13.0,2021-10-05 00:00:00,D,6050,11177,0,0,3000,
22410,78795227,B,1778.0,1142.0,2021-10-05 00:00:00,D,7827,4083,0,0,3000,
22411,78795233,B,5047.0,803.0,2021-10-05 00:00:00,D,8023,12803,0,0,3000,
22412,78795239,B,725.0,3726.0,2021-10-05 00:00:00,D,492,3432,0,0,3000,
22413,78795245,B,4615.0,5599.0,2021-10-05 00:00:00,D,2441,-1735,0,0,3000,
22414,78795251,B,2736.0,5478.0,2021-10-05 00:00:00,D,-1898,2008,0,0,3000,
22415,78795257,B,3126.0,4439.0,2021-10-05 00:00:00,D,-440,-5594,0,0,3000,
22416,78795263,B,2586.0,5557.0,2021-10-05 00:00:00,D,-713,-2327,0,0,3000,
22417,78795269,B,3085.0,482.0,2021-10-05 00:00:00,D,5510,5710,0,0,3000,
22418,78795275,B,2746.0,5735.0,2021-10-05 00:00:00,D,-1307,-3194,0,0,3000,
22419,78795281,B,4596.0,453.0,2021-10-05 00:00:00,D,2550,-355,0,0,3000,
22420,78795287,B,1543.0,3142.0,2021-10-05 00:00:00,D,1927,1652,0,0,3000,
22421,78795293,B,485.0,218.0,2021-10-05 00:00:00,D,3013,783,0,0,3000,
22422,78795299,B,3548.0,3609.0,2021-10-05 00:00:00,D,3238,4167,0,0,3000,
22423,78795305,B,3889.0,3176.0,2021-10-05 00:00:00,D,3449,794,0,0,3000,
22424,78795311,B,77.0,821.0,2021-10-05 00:00:00,D,-2029,7462,0,0,3000,
22425,78795317,B,393.0,235.0,2021-10-05 00:00:00,D,-494,-11094,0,0,3000,
22426,78795323,B,3316.0,2681.0,2021-10-05 00:00:00,D,-171,-2614,0,0,3000,
22427,78795329,B,4958.0,4794.0,2021-10-05 00:00:00,D,-4349,-7284,0,0,3000,
22428,78795335,B,5981.0,1444.0,2021-10-05 00:00:00,D,1420,1502,0,0,3000,
22429,78795341,B,3277.0,4060.0,2021-10-05 00:00:00,D,-2173,-6660,0,0,3000,
22430,78795347,B,2940.0,4358.0,2021-10-05 00:00:00,D,2877,-3655,0,0,3000,
22431,78795353,B,153.0,4316.0,2021-10-05 00:00:00,D,1579,-2593,0,0,3000,
22432,78795359,B,5732.0,2983.0,2021-10-05 00:00:00,D,4385,4801,0,0,3000,
22433,78795365,B,491.0,5331.0,2021-10-05 00:00:00,D,-3195,-6327,0,0,3000,
22434,78795371,B,1080.0,4153.0,2021-10-05 00:00:00,D,-972,-8748,0,0,3000,
22435,78795377,B,196.0,5081.0,2021-10-05 00:00:00,D,9375,-703,0,0,3000,
22436,78795383,B,4750.0,4906.0,2021-10-05 00:00:00,D,9022,10430,0,0,3000,
22437,78795389,B,973.0,293.0,2021-10-05 00:00:00,D,-1298,6840,0,0,3000,
22438,78795395,B,5609.0,2607.0,2021-10-05 00:00:00,D,2904,-514,0,0,3000,
22439,78795401,B,2927.0,2312.0,2021-10-05 00:00:00,D,2212,1505,0,0,3000,
22440,78795407,B,5804.0,349.0,2021-10-05 00:00:00,D,3855,2859,0,0,3000,
22441,78795413,B,4391.0,1428.0,2021-10-05 00:00:00,D,12988,16421,0,0,3000,
22442,78795419,B,4478.0,2228.0,2021-10-05 00:00:00,D,-2790,2197,0,0,3000,
22443,78795425,B,1874.0,4993.0,2021-10-05 00:00:00,D,3390,-5229,0,0,3000,
22444,78795431,B,1701.0,5283.0,2021-10-05 00:00:00,D,4525,3019,0,0,3000,
22445,78795437,B,4239.0,2859.0,2021-10-05 00:00:00,D,2162,6490,0,0,3000,
22446,78795443,B,3243.0,5298.0,2021-10-05 00:00:00,D,-1773,741,0,0,3000,
22447,78795449,B,4845.0,4318.0,2021-10-05 00:00:00,D,1623,-921,0,0,3000,
22448,78795455,B,3654.0,5891.0,2021-10-05 00:00:00,D,8040,7270,0,0,3000,
22449,78795461,B,4264.0,429.0,2021-10-05 00:00:00,D,-3041,-3167,0,0,3000,
22450,78795467,B,4274.0,3405.0,2021-10-05 00:00:00,D,6682,9326,0,0,3000,
22451,78795473,B,4917.0,4726.0,2021-10-05 00:00:00,D,787,520,0,0,3000,
22452,78795479,B,4687.0,6694.0,2021-10-05 00:00:00,D,-476,-5756,0,0,3000,
22453,78795485,B,5678.0,1634.0,2021-10-05 00:00:00,D,6643,10127,0,0,3000,
22454,78795491,B,5147.0,3376.0,2021-10-05 00:00:00,D,3279,5307,0,0,3000,
22455,78795497,B,1497.0,2794.0,2021-10-05 00:00:00,D,5100,1873,0,0,3000,
22456,78795503,B,1994.0,5599.0,2021-10-05 00:00:00,D,-2214,546,0,0,3000,
22457,78795509,B,5132.0,3920.0,2021-10-05 00:00:00,D,3510,4296,0,0,3000,
22458,78795515,B,617.0,5614.0,2021-10-05 00:00:00,D,517,-4357,0,0,3000,
22459,78795521,B,3983.0,4149.0,2021-10-05 00:00:00,D,1406,9427,0,0,3000,
22460,78795527,B,1523.0,2838.0,2021-10-05 00:00:00,D,-620,-5239,0,0,3000,
22461,78795533,B,3589.0,141.0,2021-10-05 00:00:00,D,10302,10233,0,0,3000,
22462,78795539,B,5862.0,5418.0,2021-10-05 00:00:00,D,5515,7283,0,0,3000,
22463,78795545,B,84.0,3107.0,2021-10-05 00:00:00,D,2872,1927,0,0,3000,
22464,78795551,B,3277.0,4185.0,2021-10-05 00:00:00,D,2123,-3055,0,0,3000,
22465,78795557,B,2862.0,5748.0,2021-10-05 00:00:00,D,-4714,-6111,0,0,3000,
22466,78795563,B,4940.0,4735.0,2021-10-05 00:00:00,D,2392,3053,0,0,3000,
22467,78795569,B,107.0,2008.0,2021-10-05 00:00:00,D,597,4561,0,0,3000,
22468,78795575,B,1239.0,5860.0,2021-10-05 00:00:00,D,58,-11951,0,0,3000,
22469,78795581,B,2224.0,945.0,2021-10-05 00:00:00,D,-1982,-96,0,0,3000,
22470,78795587,B,555.0,2553.0,2021-10-05 00:00:00,D,-2972,-4371,0,0,3000,
22471,78795593,B,4473.0,3509.0,2021-10-05 00:00:00,D,2797,2199,0,0,3000,
22472,78795599,B,3812.0,897.0,2021-10-05 00:00:00,D,-515,-540,0,0,3000,
22473,78795605,B,944.0,3674.0,2021-10-05 00:00:00,D,641,8035,0,0,3000,
22474,78795611,B,4376.0,711.0,2021-10-05 00:00:00,D,-2046,-1272,0,0,3000,
22475,78795617,B,2913.0,4154.0,2021-10-05 00:00:00,D,5749,6164,0,0,3000,
22476,78795623,B,3126.0,4126.0,2021-10-05 00:00:00,D,4805,7254,0,0,3000,
22477,78795629,B,4308.0,5641.0,2021-10-05 00:00:00,D,4045,14296,0,0,3000,
22478,78795635,B,1802.0,2568.0,2021-10-05 00:00:00,D,2130,3942,0,0,3000,
22479,78795641,B,3443.0,6613.0,2021-10-05 00:00:00,D,-5501,-8950,0,0,3000,
22480,78795647,B,5570.0,4955.0,2021-10-05 00:00:00,D,-1297,2933,0,0,3000,
22481,78795653,B,5816.0,5924.0,2021-10-05 00:00:00,D,-1425,-5629,0,0,3000,
22482,78795659,B,1376.0,4249.0,2021-10-05 00:00:00,D,-6152,-7110,0,0,3000,
22483,78795665,B,760.0,6583.0,2021-10-05 00:00:00,D,10456,-3409,0,0,3000,
22484,78795671,B,1016.0,4038.0,2021-10-05 00:00:00,D,5289,8073,0,0,3000,
22485,78795677,B,3215.0,4790.0,2021-10-05 00:00:00,D,2421,-4469,0,0,3000,
22486,78795683,B,1893.0,6868.0,2021-10-05 00:00:00,D,-62,-6242,0,0,3000,
22487,78795689,B,1992.0,6095.0,2021-10-05 00:00:00,D,7002,7078,0,0,3000,
22488,78795695,B,677.0,249.0,2021-10-05 00:00:00,D,-1996,-3174,0,0,3000,
22489,78795701,B,3976.0,2344.0,2021-10-05 00:00:00,D,3119,9311,0,0,3000,
22490,78795707,B,5667.0,3592.0,2021-10-05 00:00:00,D,1040,4920,0,0,3000,
22491,78795713,B,3932.0,5210.0,2021-10-05 00:00:00,D,3747,-2405,0,0,3000,
22492,78795719,B,655.0,3134.0,2021-10-05 00:00:00,D,579,931,0,0,3000,
22493,78795725,B,3534.0,1285.0,2021-10-05 00:00:00,D,1464,2445,0,0,3000,
22494,78795731,B,3934.0,3082.0,2021-10-05 00:00:00,D,-378,1047,0,0,3000,
22495,78795737,B,4938.0,4770.0,2021-10-05 00:00:00,D,-6535,-8383,0,0,3000,
22496,78795743,B,4495.0,144.0,2021-10-05 00:00:00,D,2598,8278,0,0,3000,
22497,78795749,B,1413.0,688.0,2021-10-05 00:00:00,D,-3545,-3725,0,0,3000,
22498,78795755,B,907.0,3268.0,2021-10-05 00:00:00,D,6380,2558,0,0,3000,
22499,78795761,B,1440.0,5046.0,2021-10-05 00:00:00,D,-870,-2115,0,0,3000,
22500,78795767,B,5210.0,2361.0,2021-10-05 00:00:00,D,756,-568,0,0,3000,
22501,78795773,B,3163.0,6320.0,2021-10-05 00:00:00,D,5200,5625,0,0,3000,
22502,78795779,B,2698.0,2039.0,2021-10-05 00:00:00,D,276,3227,0,0,3000,
22503,78795785,B,67.0,92.0,2021-10-05 00:00:00,D,12756,4664,0,0,3000,
22504,78795791,B,3344.0,3454.0,2021-10-05 00:00:00,D,1701,15770,0,0,3000,
22505,78795797,B,3384.0,3906.0,2021-10-05 00:00:00,D,-6400,-6134,0,0,3000,
22506,78795803,B,4670.0,6349.0,2021-10-05 00:00:00,D,361,-6681,0,0,3000,
22507,78795809,B,687.0,1864.0,2021-10-05 00:00:00,D,-3272,-1415,0,0,3000,
22508,78795815,B,1923.0,1402.0,2021-10-05 00:00:00,D,-3467,-4438,0,0,3000,
22509,78795821,B,5066.0,5867.0,2021-10-05 00:00:00,D,2825,-11223,0,0,3000,
22510,78795827,B,5578.0,851.0,2021-10-05 00:00:00,D,2615,11667,0,0,3000,
22511,78795833,B,569.0,5894.0,2021-10-05 00:00:00,D,2604,-5010,0,0,3000,
22512,78795839,B,3954.0,2351.0,2021-10-05 00:00:00,D,1360,5,0,0,3000,
22513,78795845,B,1380.0,3284.0,2021-10-05 00:00:00,D,3952,-1005,0,0,3000,
22514,78795851,B,2490.0,5856.0,2021-10-05 00:00:00,D,5859,7410,0,0,3000,
22515,78795857,B,5374.0,5194.0,2021-10-05 00:00:00,D,3891,6679,0,0,3000,
22516,78795863,B,5026.0,280.0,2021-10-05 00:00:00,D,12487,13982,0,0,3000,
22517,78795869,B,2342.0,5480.0,2021-10-05 00:00:00,D,9942,5074,0,0,3000,
22518,78795875,B,4520.0,2083.0,2021-10-05 00:00:00,D,4102,13087,0,0,3000,
22519,78795881,B,2828.0,3986.0,2021-10-05 00:00:00,D,8738,-182,0,0,3000,
22520,78795887,B,5991.0,4356.0,2021-10-05 00:00:00,D,13505,17174,0,0,3000,
22521,78795893,B,806.0,2274.0,2021-10-05 00:00:00,D,3594,6933,0,0,3000,
22522,78795899,B,5989.0,1137.0,2021-10-05 00:00:00,D,8416,5829,0,0,3000,
22523,78795905,B,2000.0,6076.0,2021-10-05 00:00:00,D,3776,-7311,0,0,3000,
22524,78795911,B,3522.0,3929.0,2021-10-05 00:00:00,D,6712,8502,0,0,3000,
22525,78795917,B,3135.0,290.0,2021-10-05 00:00:00,D,9309,9278,0,0,3000,
22526,78795923,B,457.0,6143.0,2021-10-05 00:00:00,D,3506,-2557,0,0,3000,
22527,78795929,B,2029.0,5762.0,2021-10-05 00:00:00,D,1113,1316,0,0,3000,
22528,78795935,B,3634.0,3592.0,2021-10-05 00:00:00,D,621,-133,0,0,3000,
22529,78795941,B,4018.0,3342.0,2021-10-05 00:00:00,D,2404,2533,0,0,3000,
22530,78795947,B,2794.0,2801.0,2021-10-05 00:00:00,D,9127,6326,0,0,3000,
22531,78795953,B,1717.0,1754.0,2021-10-05 00:00:00,D,1197,5059,0,0,3000,
22532,78795959,B,5930.0,1231.0,2021-10-05 00:00:00,D,4674,15239,0,0,3000,
22533,78795965,B,4379.0,5189.0,2021-10-05 00:00:00,D,554,2002,0,4,3000,
22534,78795971,B,2664.0,4464.0,2021-10-05 00:00:00,D,2232,-3341,0,4,3000,
22535,78795977,B,5255.0,2892.0,2021-10-05 00:00:00,D,-4566,-1609,0,4,3000,
22536,78795983,B,1395.0,2819.0,2021-10-05 00:00:00,D,717,-715,0,4,3000,
22537,78795989,B,5703.0,1204.0,2021-10-05 00:00:00,D,7380,7675,0,4,3000,
22538,78795995,B,88.0,2772.0,2021-10-05 00:00:00,D,2481,-1629,0,4,3000,
22539,78796001,B,2795.0,4441.0,2021-10-05 00:00:00,D,2432,4578,0,4,3000,
22540,78796007,B,4543.0,481.0,2021-10-05 00:00:00,D,9662,13432,0,4,3000,
22541,78796013,B,2776.0,3253.0,2021-10-05 00:00:00,D,-5940,-966,0,4,3000,
22542,78796019,B,1186.0,1511.0,2021-10-05 00:00:00,D,1528,5438,0,4,3000,
22543,78796025,B,1366.0,4670.0,2021-10-05 00:00:00,D,-1392,-4402,0,4,3000,
22544,78796031,B,245.0,4663.0,2021-10-05 00:00:00,D,3310,-11487,0,4,3000,
22545,78796037,B,1935.0,2793.0,2021-10-05 00:00:00,D,1879,6860,0,4,3000,
22546,78796043,B,17.0,5713.0,2021-10-05 00:00:00,D,2380,-5380,0,4,3000,
22547,78796049,B,4519.0,1576.0,2021-10-05 00:00:00,D,5610,6380,0,4,3000,
22548,78796055,B,5356.0,3.0,2021-10-05 00:00:00,D,4307,4204,0,4,3000,
22549,78796061,B,443.0,6747.0,2021-10-05 00:00:00,D,-1147,4082,0,4,3000,
22550,78796067,B,3448.0,4306.0,2021-10-05 00:00:00,D,1898,-4054,0,4,3000,
22551,78796073,B,3458.0,4779.0,2021-10-05 00:00:00,D,4459,-3535,0,4,3000,
22552,78796079,B,2031.0,939.0,2021-10-05 00:00:00,D,3410,6130,0,4,3000,
22553,78796085,B,1312.0,217.0,2021-10-05 00:00:00,D,5681,5852,0,4,3000,
22554,78796091,B,1206.0,6351.0,2021-10-05 00:00:00,D,5231,4451,0,4,3000,
22555,78796097,B,4235.0,4592.0,2021-10-05 00:00:00,D,5265,-7663,0,4,3000,
22556,78796103,B,5521.0,937.0,2021-10-05 00:00:00,D,-2866,10214,0,4,3000,
22558,78796115,B,4854.0,5763.0,2021-10-05 00:00:00,D,-570,2318,0,4,3000,
22559,78796121,B,76.0,5775.0,2021-10-05 00:00:00,D,-3754,-12212,0,4,3000,
22560,78796127,B,5329.0,3145.0,2021-10-05 00:00:00,D,908,-1398,0,4,3000,
22561,78796133,B,5315.0,3250.0,2021-10-05 00:00:00,D,589,-142,0,4,3000,
22562,78796139,B,5948.0,4784.0,2021-10-05 00:00:00,D,4442,4886,0,4,3000,
22563,78796145,B,3200.0,6963.0,2021-10-05 00:00:00,D,3150,-10604,0,4,3000,
22564,78796151,B,4231.0,3805.0,2021-10-05 00:00:00,D,2760,-3474,0,4,3000,
22565,78796157,B,1668.0,3623.0,2021-10-05 00:00:00,D,4105,1642,0,4,3000,
22566,78796163,B,547.0,4455.0,2021-10-05 00:00:00,D,9753,3609,0,4,3000,
22567,78796169,B,830.0,1892.0,2021-10-05 00:00:00,D,7133,11971,0,4,3000,
22568,78796175,B,4338.0,4332.0,2021-10-05 00:00:00,D,2050,1412,0,4,3000,
22569,78796181,B,4035.0,502.0,2021-10-05 00:00:00,D,8152,13015,0,4,3000,
22570,78796187,B,5310.0,785.0,2021-10-05 00:00:00,D,4739,1669,0,4,3000,
22571,78796193,B,1107.0,3708.0,2021-10-05 00:00:00,D,4606,1403,0,4,3000,
22572,78796199,B,345.0,6872.0,2021-10-05 00:00:00,D,-3083,-3407,0,4,3000,
22573,78796205,B,4497.0,1156.0,2021-10-05 00:00:00,D,352,13173,0,4,3000,
22574,78796211,B,5022.0,1962.0,2021-10-05 00:00:00,D,1757,-7210,0,4,3000,
22575,78796217,B,4669.0,4669.0,2021-10-05 00:00:00,D,4931,5601,0,4,3000,
22576,78796223,B,3868.0,6104.0,2021-10-05 00:00:00,D,1220,-2488,0,4,3000,
22577,78796229,B,1871.0,462.0,2021-10-05 00:00:00,D,2325,7128,0,4,3000,
22578,78796235,B,4864.0,3176.0,2021-10-05 00:00:00,D,-2257,-1768,0,4,3000,
22579,78796241,B,5908.0,6006.0,2021-10-05 00:00:00,D,2859,-2282,0,4,3000,
22580,78796247,B,4917.0,4866.0,2021-10-05 00:00:00,D,3863,3787,0,4,3000,
22581,78796253,B,1373.0,3368.0,2021-10-05 00:00:00,D,-2391,-2332,0,4,3000,
22582,78796259,B,4579.0,3329.0,2021-10-05 00:00:00,D,3877,2567,0,4,3000,
22583,78796265,B,3814.0,3954.0,2021-10-05 00:00:00,D,3873,3752,0,4,3000,
22584,78796271,B,734.0,4336.0,2021-10-05 00:00:00,D,-4068,1062,0,4,3000,
22585,78796277,B,4069.0,5516.0,2021-10-05 00:00:00,D,-3529,-1651,0,4,3000,
22586,78796283,B,2037.0,3479.0,2021-10-05 00:00:00,D,2395,58,0,4,3000,
22587,78796289,B,1360.0,6301.0,2021-10-05 00:00:00,D,1851,2437,0,4,3000,
22588,78796295,B,2941.0,5922.0,2021-10-05 00:00:00,D,263,2088,0,4,3000,
22589,78796301,B,2670.0,3352.0,2021-10-05 00:00:00,D,-3528,6,0,4,3000,
22590,78796307,B,2533.0,4113.0,2021-10-05 00:00:00,D,-3327,-2571,0,4,3000,
22591,78796313,B,4094.0,267.0,2021-10-05 00:00:00,D,4923,10877,0,4,3000,
22592,78796319,B,4286.0,3530.0,2021-10-05 00:00:00,D,10265,4930,0,4,3000,
22593,78796325,B,1158.0,1640.0,2021-10-05 00:00:00,D,-247,5758,0,4,3000,
22594,78796331,B,1767.0,4759.0,2021-10-05 00:00:00,D,7791,-7859,0,4,3000,
22595,78796337,B,4006.0,6113.0,2021-10-05 00:00:00,D,1661,340,0,4,3000,
22596,78796343,B,4666.0,2994.0,2021-10-05 00:00:00,D,4478,6144,0,4,3000,
22597,78796349,B,1836.0,1607.0,2021-10-05 00:00:00,D,1692,601,0,4,3000,
